final_row_index_0_based,interval_id,model_family,run_version,interval_number,start_round,end_round,family_row_index_0_based,cluster,cosine_similarity_to_assigned_centroid,cosine_distance_to_assigned_centroid
721,Phi-4__V2__I022,Phi-4,V2,22,211,220,121,1,0.9170494994212252,0.0829505005787747
722,Phi-4__V2__I023,Phi-4,V2,23,221,230,122,1,0.9151931908535292,0.0848068091464706
723,Phi-4__V2__I024,Phi-4,V2,24,231,240,123,1,0.9427127151056494,0.0572872848943506
724,Phi-4__V2__I025,Phi-4,V2,25,241,250,124,1,0.932434108894385,0.0675658911056149
725,Phi-4__V2__I026,Phi-4,V2,26,251,260,125,1,0.9389882320627188,0.0610117679372812
726,Phi-4__V2__I027,Phi-4,V2,27,261,270,126,1,0.929974313347993,0.070025686652007
727,Phi-4__V2__I028,Phi-4,V2,28,271,280,127,1,0.9406159198732432,0.0593840801267568
728,Phi-4__V2__I029,Phi-4,V2,29,281,290,128,1,0.9332879558114888,0.0667120441885111
729,Phi-4__V2__I030,Phi-4,V2,30,291,300,129,1,0.9462172645320256,0.0537827354679745
730,Phi-4__V2__I031,Phi-4,V2,31,301,310,130,1,0.9663176760548956,0.0336823239451044
731,Phi-4__V2__I032,Phi-4,V2,32,311,320,131,1,0.9695709898137796,0.0304290101862203
732,Phi-4__V2__I033,Phi-4,V2,33,321,330,132,1,0.9666596645858092,0.0333403354141907
733,Phi-4__V2__I034,Phi-4,V2,34,331,340,133,1,0.962881218909406,0.0371187810905938
734,Phi-4__V2__I035,Phi-4,V2,35,341,350,134,1,0.9655456166385336,0.0344543833614664
735,Phi-4__V2__I036,Phi-4,V2,36,351,360,135,1,0.9567267314815712,0.0432732685184289
736,Phi-4__V2__I037,Phi-4,V2,37,361,370,136,1,0.9537143618400878,0.0462856381599121
737,Phi-4__V2__I038,Phi-4,V2,38,371,380,137,1,0.9014402920621468,0.0985597079378532
738,Phi-4__V2__I039,Phi-4,V2,39,381,390,138,1,0.9158333016635652,0.0841666983364348
739,Phi-4__V2__I040,Phi-4,V2,40,391,400,139,1,0.9529207522004874,0.0470792477995125
740,Phi-4__V2__I041,Phi-4,V2,41,401,410,140,1,0.9538331367035274,0.0461668632964725
741,Phi-4__V2__I042,Phi-4,V2,42,411,420,141,1,0.9509742807345644,0.0490257192654355
742,Phi-4__V2__I043,Phi-4,V2,43,421,430,142,1,0.9477077267461202,0.0522922732538797
743,Phi-4__V2__I044,Phi-4,V2,44,431,440,143,1,0.9602064021298652,0.0397935978701349
744,Phi-4__V2__I045,Phi-4,V2,45,441,450,144,1,0.9575086862323112,0.0424913137676886
745,Phi-4__V2__I046,Phi-4,V2,46,451,460,145,1,0.9667706892961768,0.033229310703823
746,Phi-4__V2__I047,Phi-4,V2,47,461,470,146,1,0.961233748857161,0.038766251142839
747,Phi-4__V2__I048,Phi-4,V2,48,471,480,147,1,0.9603957014178088,0.0396042985821911
748,Phi-4__V2__I049,Phi-4,V2,49,481,490,148,1,0.9578424601933044,0.0421575398066955
749,Phi-4__V2__I050,Phi-4,V2,50,491,500,149,1,0.964873832837548,0.035126167162452
750,Phi-4__V2__I051,Phi-4,V2,51,501,510,150,1,0.9691916434719154,0.0308083565280845
751,Phi-4__V2__I052,Phi-4,V2,52,511,520,151,1,0.970569302806224,0.0294306971937758
752,Phi-4__V2__I053,Phi-4,V2,53,521,530,152,1,0.9674188240546624,0.0325811759453374
753,Phi-4__V2__I054,Phi-4,V2,54,531,540,153,1,0.9660698171974228,0.0339301828025773
754,Phi-4__V2__I055,Phi-4,V2,55,541,550,154,1,0.9660510854457008,0.0339489145542992
755,Phi-4__V2__I056,Phi-4,V2,56,551,560,155,1,0.9674356102961924,0.0325643897038074
756,Phi-4__V2__I057,Phi-4,V2,57,561,570,156,1,0.9674936936435656,0.0325063063564344
757,Phi-4__V2__I058,Phi-4,V2,58,571,580,157,1,0.9605954989550194,0.0394045010449806
758,Phi-4__V2__I059,Phi-4,V2,59,581,590,158,1,0.962743117960808,0.0372568820391918
759,Phi-4__V2__I060,Phi-4,V2,60,591,600,159,1,0.959651607720768,0.0403483922792319
760,Phi-4__V2__I061,Phi-4,V2,61,601,610,160,1,0.9599663845459891,0.0400336154540107
761,Phi-4__V2__I062,Phi-4,V2,62,611,620,161,1,0.9548789230887752,0.0451210769112246
762,Phi-4__V2__I063,Phi-4,V2,63,621,630,162,1,0.9534670574840942,0.0465329425159057
763,Phi-4__V2__I064,Phi-4,V2,64,631,640,163,1,0.959835142250268,0.0401648577497321
764,Phi-4__V2__I065,Phi-4,V2,65,641,650,164,1,0.9554503537086212,0.0445496462913788
765,Phi-4__V2__I066,Phi-4,V2,66,651,660,165,1,0.9604195866832131,0.0395804133167867
766,Phi-4__V2__I067,Phi-4,V2,67,661,670,166,1,0.9562247774479276,0.0437752225520723
767,Phi-4__V2__I068,Phi-4,V2,68,671,680,167,1,0.9647019922226038,0.0352980077773962
768,Phi-4__V2__I069,Phi-4,V2,69,681,690,168,1,0.956435602901036,0.043564397098964
769,Phi-4__V2__I070,Phi-4,V2,70,691,700,169,1,0.9634433366264068,0.036556663373593
770,Phi-4__V2__I071,Phi-4,V2,71,701,710,170,1,0.9663953165673864,0.0336046834326136
771,Phi-4__V2__I072,Phi-4,V2,72,711,720,171,1,0.9653034344300836,0.0346965655699162
772,Phi-4__V2__I073,Phi-4,V2,73,721,730,172,1,0.9643373358053352,0.0356626641946646
773,Phi-4__V2__I074,Phi-4,V2,74,731,740,173,1,0.9655454982587338,0.0344545017412661
774,Phi-4__V2__I075,Phi-4,V2,75,741,750,174,1,0.9646015533140856,0.0353984466859143
775,Phi-4__V2__I076,Phi-4,V2,76,751,760,175,1,0.95968485553146,0.0403151444685399
776,Phi-4__V2__I077,Phi-4,V2,77,761,770,176,1,0.9579571688614374,0.0420428311385625
777,Phi-4__V2__I078,Phi-4,V2,78,771,780,177,1,0.9662831295282932,0.0337168704717067
778,Phi-4__V2__I079,Phi-4,V2,79,781,790,178,1,0.9632213102620246,0.0367786897379753
779,Phi-4__V2__I080,Phi-4,V2,80,791,800,179,1,0.9499994717116094,0.0500005282883906
780,Phi-4__V2__I081,Phi-4,V2,81,801,810,180,1,0.9413578146243422,0.0586421853756577
781,Phi-4__V2__I082,Phi-4,V2,82,811,820,181,1,0.938499391749308,0.0615006082506919
782,Phi-4__V2__I083,Phi-4,V2,83,821,830,182,1,0.9363010188281172,0.0636989811718827
783,Phi-4__V2__I084,Phi-4,V2,84,831,840,183,1,0.9409950181572476,0.0590049818427522
784,Phi-4__V2__I085,Phi-4,V2,85,841,850,184,1,0.9412798418090016,0.0587201581909984
785,Phi-4__V2__I086,Phi-4,V2,86,851,860,185,1,0.9367511036469736,0.0632488963530264
786,Phi-4__V2__I087,Phi-4,V2,87,861,870,186,1,0.9388049279562164,0.0611950720437834
787,Phi-4__V2__I088,Phi-4,V2,88,871,880,187,1,0.9401654920434546,0.0598345079565454
788,Phi-4__V2__I089,Phi-4,V2,89,881,890,188,1,0.9378258161031864,0.0621741838968136
789,Phi-4__V2__I090,Phi-4,V2,90,891,900,189,1,0.947952754048352,0.0520472459516478
790,Phi-4__V2__I091,Phi-4,V2,91,901,910,190,1,0.943214886285633,0.056785113714367
791,Phi-4__V2__I092,Phi-4,V2,92,911,920,191,1,0.9394541441144764,0.0605458558855236
792,Phi-4__V2__I093,Phi-4,V2,93,921,930,192,1,0.9452174678242102,0.0547825321757897
793,Phi-4__V2__I094,Phi-4,V2,94,931,940,193,1,0.9453705800026287,0.0546294199973711
794,Phi-4__V2__I095,Phi-4,V2,95,941,950,194,1,0.9441910742867714,0.0558089257132285
795,Phi-4__V2__I096,Phi-4,V2,96,951,960,195,1,0.948074953964991,0.051925046035009
796,Phi-4__V2__I097,Phi-4,V2,97,961,970,196,1,0.9566572987295106,0.0433427012704894
797,Phi-4__V2__I098,Phi-4,V2,98,971,980,197,1,0.9651557585232332,0.0348442414767666
798,Phi-4__V2__I099,Phi-4,V2,99,981,990,198,1,0.9502733488338488,0.0497266511661511
799,Phi-4__V2__I100,Phi-4,V2,100,991,1000,199,1,0.9594611851004372,0.0405388148995626
800,Phi-4__V3__I001,Phi-4,V3,1,1,10,200,2,0.8565063791359824,0.1434936208640176
801,Phi-4__V3__I002,Phi-4,V3,2,11,20,201,2,0.9035290932157164,0.0964709067842835
802,Phi-4__V3__I003,Phi-4,V3,3,21,30,202,2,0.901581588455714,0.0984184115442861
803,Phi-4__V3__I004,Phi-4,V3,4,31,40,203,2,0.8969037479184703,0.1030962520815297
804,Phi-4__V3__I005,Phi-4,V3,5,41,50,204,2,0.9305691633427018,0.0694308366572982
805,Phi-4__V3__I006,Phi-4,V3,6,51,60,205,2,0.9132471802248427,0.0867528197751572
806,Phi-4__V3__I007,Phi-4,V3,7,61,70,206,2,0.9011053938121598,0.0988946061878401
807,Phi-4__V3__I008,Phi-4,V3,8,71,80,207,1,0.8822724747157251,0.1177275252842748
808,Phi-4__V3__I009,Phi-4,V3,9,81,90,208,1,0.9235248554587372,0.0764751445412627
809,Phi-4__V3__I010,Phi-4,V3,10,91,100,209,1,0.9299219394134663,0.0700780605865336
810,Phi-4__V3__I011,Phi-4,V3,11,101,110,210,1,0.9465968734487984,0.0534031265512016
811,Phi-4__V3__I012,Phi-4,V3,12,111,120,211,1,0.944505160026665,0.055494839973335
812,Phi-4__V3__I013,Phi-4,V3,13,121,130,212,1,0.940132110293076,0.059867889706924
813,Phi-4__V3__I014,Phi-4,V3,14,131,140,213,1,0.9463965496967344,0.0536034503032657
814,Phi-4__V3__I015,Phi-4,V3,15,141,150,214,1,0.94367568855815,0.0563243114418501
815,Phi-4__V3__I016,Phi-4,V3,16,151,160,215,1,0.925439364932254,0.0745606350677461
816,Phi-4__V3__I017,Phi-4,V3,17,161,170,216,1,0.9406527494545066,0.0593472505454933
817,Phi-4__V3__I018,Phi-4,V3,18,171,180,217,1,0.9339009546167816,0.0660990453832185
818,Phi-4__V3__I019,Phi-4,V3,19,181,190,218,1,0.918152891440886,0.0818471085591141
819,Phi-4__V3__I020,Phi-4,V3,20,191,200,219,1,0.9364171465374406,0.0635828534625594
820,Phi-4__V3__I021,Phi-4,V3,21,201,210,220,1,0.9394707913955788,0.0605292086044213
821,Phi-4__V3__I022,Phi-4,V3,22,211,220,221,1,0.9406298038676624,0.0593701961323376
822,Phi-4__V3__I023,Phi-4,V3,23,221,230,222,1,0.9144421806967866,0.0855578193032133
823,Phi-4__V3__I024,Phi-4,V3,24,231,240,223,1,0.8295480383987814,0.1704519616012185
824,Phi-4__V3__I025,Phi-4,V3,25,241,250,224,1,0.8205618563890474,0.1794381436109525
825,Phi-4__V3__I026,Phi-4,V3,26,251,260,225,1,0.8452871302761726,0.1547128697238273
826,Phi-4__V3__I027,Phi-4,V3,27,261,270,226,1,0.8188462517600374,0.1811537482399625
827,Phi-4__V3__I028,Phi-4,V3,28,271,280,227,1,0.8048795346441247,0.1951204653558753
828,Phi-4__V3__I029,Phi-4,V3,29,281,290,228,2,0.8696761536662463,0.1303238463337537
829,Phi-4__V3__I030,Phi-4,V3,30,291,300,229,2,0.9265954851377108,0.0734045148622892
830,Phi-4__V3__I031,Phi-4,V3,31,301,310,230,2,0.9235617706942508,0.0764382293057492
831,Phi-4__V3__I032,Phi-4,V3,32,311,320,231,2,0.8742347488751936,0.1257652511248064
832,Phi-4__V3__I033,Phi-4,V3,33,321,330,232,2,0.9219392286151488,0.0780607713848511
833,Phi-4__V3__I034,Phi-4,V3,34,331,340,233,2,0.93593674062628,0.06406325937372
834,Phi-4__V3__I035,Phi-4,V3,35,341,350,234,2,0.9128013903875372,0.0871986096124628
835,Phi-4__V3__I036,Phi-4,V3,36,351,360,235,1,0.9218155198125186,0.0781844801874813
836,Phi-4__V3__I037,Phi-4,V3,37,361,370,236,1,0.9429806140117531,0.0570193859882468
837,Phi-4__V3__I038,Phi-4,V3,38,371,380,237,1,0.9332704935590256,0.0667295064409745
838,Phi-4__V3__I039,Phi-4,V3,39,381,390,238,1,0.9313908018525414,0.0686091981474585
839,Phi-4__V3__I040,Phi-4,V3,40,391,400,239,1,0.916931920508778,0.0830680794912219
840,Phi-4__V3__I041,Phi-4,V3,41,401,410,240,1,0.9245565191977738,0.0754434808022261
841,Phi-4__V3__I042,Phi-4,V3,42,411,420,241,1,0.923010852624422,0.0769891473755779
842,Phi-4__V3__I043,Phi-4,V3,43,421,430,242,1,0.8722576341202921,0.1277423658797079
843,Phi-4__V3__I044,Phi-4,V3,44,431,440,243,1,0.8217255541968369,0.1782744458031631
844,Phi-4__V3__I045,Phi-4,V3,45,441,450,244,1,0.9310640126159292,0.0689359873840709
845,Phi-4__V3__I046,Phi-4,V3,46,451,460,245,2,0.8393100073420195,0.1606899926579804
846,Phi-4__V3__I047,Phi-4,V3,47,461,470,246,2,0.9283799238183064,0.0716200761816935
847,Phi-4__V3__I048,Phi-4,V3,48,471,480,247,2,0.945769793249515,0.0542302067504849
848,Phi-4__V3__I049,Phi-4,V3,49,481,490,248,2,0.9269708893108032,0.0730291106891968
849,Phi-4__V3__I050,Phi-4,V3,50,491,500,249,2,0.9190443827974768,0.0809556172025233
850,Phi-4__V3__I051,Phi-4,V3,51,501,510,250,2,0.9094056520308942,0.0905943479691058
851,Phi-4__V3__I052,Phi-4,V3,52,511,520,251,2,0.8860537468447542,0.1139462531552457
852,Phi-4__V3__I053,Phi-4,V3,53,521,530,252,2,0.9004314913627175,0.0995685086372825
853,Phi-4__V3__I054,Phi-4,V3,54,531,540,253,2,0.9262050487757636,0.0737949512242364
854,Phi-4__V3__I055,Phi-4,V3,55,541,550,254,2,0.9224345875317144,0.0775654124682857
855,Phi-4__V3__I056,Phi-4,V3,56,551,560,255,2,0.9289739908048636,0.0710260091951364
856,Phi-4__V3__I057,Phi-4,V3,57,561,570,256,2,0.8884544064338309,0.1115455935661691
857,Phi-4__V3__I058,Phi-4,V3,58,571,580,257,2,0.8787288610172878,0.1212711389827122
858,Phi-4__V3__I059,Phi-4,V3,59,581,590,258,2,0.8809130530416506,0.1190869469583494
859,Phi-4__V3__I060,Phi-4,V3,60,591,600,259,2,0.8730172461707125,0.1269827538292874
860,Phi-4__V3__I061,Phi-4,V3,61,601,610,260,2,0.8477161970273929,0.1522838029726071
861,Phi-4__V3__I062,Phi-4,V3,62,611,620,261,1,0.872150638094127,0.127849361905873
862,Phi-4__V3__I063,Phi-4,V3,63,621,630,262,2,0.8416283756643455,0.1583716243356545
863,Phi-4__V3__I064,Phi-4,V3,64,631,640,263,1,0.9187506274889156,0.0812493725110844
864,Phi-4__V3__I065,Phi-4,V3,65,641,650,264,1,0.9364033182825806,0.0635966817174193
865,Phi-4__V3__I066,Phi-4,V3,66,651,660,265,1,0.9214082698418434,0.0785917301581565
866,Phi-4__V3__I067,Phi-4,V3,67,661,670,266,1,0.9327136789527272,0.0672863210472727
867,Phi-4__V3__I068,Phi-4,V3,68,671,680,267,1,0.9313643884798684,0.0686356115201316
868,Phi-4__V3__I069,Phi-4,V3,69,681,690,268,1,0.9341068126614848,0.0658931873385151
869,Phi-4__V3__I070,Phi-4,V3,70,691,700,269,1,0.93482327940152,0.06517672059848
870,Phi-4__V3__I071,Phi-4,V3,71,701,710,270,1,0.954978624283484,0.0450213757165161
871,Phi-4__V3__I072,Phi-4,V3,72,711,720,271,1,0.943411205036392,0.0565887949636081
872,Phi-4__V3__I073,Phi-4,V3,73,721,730,272,1,0.9554675568131132,0.0445324431868867
873,Phi-4__V3__I074,Phi-4,V3,74,731,740,273,1,0.9539299366106664,0.0460700633893337
874,Phi-4__V3__I075,Phi-4,V3,75,741,750,274,1,0.9530857238953814,0.0469142761046186
875,Phi-4__V3__I076,Phi-4,V3,76,751,760,275,1,0.9464083385706696,0.0535916614293303
876,Phi-4__V3__I077,Phi-4,V3,77,761,770,276,1,0.9543979315693883,0.0456020684306116
877,Phi-4__V3__I078,Phi-4,V3,78,771,780,277,1,0.9591260163525108,0.040873983647489
878,Phi-4__V3__I079,Phi-4,V3,79,781,790,278,1,0.9414637949782858,0.0585362050217141
879,Phi-4__V3__I080,Phi-4,V3,80,791,800,279,2,0.8369773867216138,0.1630226132783861
880,Phi-4__V3__I081,Phi-4,V3,81,801,810,280,2,0.8980184011515867,0.1019815988484132
881,Phi-4__V3__I082,Phi-4,V3,82,811,820,281,2,0.7809384294573389,0.219061570542661
882,Phi-4__V3__I083,Phi-4,V3,83,821,830,282,2,0.8007896050426284,0.1992103949573715
883,Phi-4__V3__I084,Phi-4,V3,84,831,840,283,2,0.7959185566094513,0.2040814433905486
884,Phi-4__V3__I085,Phi-4,V3,85,841,850,284,2,0.8791156568733025,0.1208843431266974
885,Phi-4__V3__I086,Phi-4,V3,86,851,860,285,2,0.8496563031766731,0.1503436968233269
886,Phi-4__V3__I087,Phi-4,V3,87,861,870,286,2,0.8408194451803872,0.1591805548196128
887,Phi-4__V3__I088,Phi-4,V3,88,871,880,287,2,0.8705979054234545,0.1294020945765455
888,Phi-4__V3__I089,Phi-4,V3,89,881,890,288,2,0.8835628168231747,0.1164371831768252
889,Phi-4__V3__I090,Phi-4,V3,90,891,900,289,2,0.915988565575756,0.084011434424244
890,Phi-4__V3__I091,Phi-4,V3,91,901,910,290,2,0.9197998240111824,0.0802001759888175
891,Phi-4__V3__I092,Phi-4,V3,92,911,920,291,2,0.9162605724327936,0.0837394275672065
892,Phi-4__V3__I093,Phi-4,V3,93,921,930,292,2,0.9003305274914801,0.0996694725085198
893,Phi-4__V3__I094,Phi-4,V3,94,931,940,293,2,0.899013939178168,0.100986060821832
894,Phi-4__V3__I095,Phi-4,V3,95,941,950,294,2,0.9393642712138016,0.0606357287861984
895,Phi-4__V3__I096,Phi-4,V3,96,951,960,295,2,0.8870125381671212,0.1129874618328787
896,Phi-4__V3__I097,Phi-4,V3,97,961,970,296,2,0.8967089839269119,0.1032910160730881
897,Phi-4__V3__I098,Phi-4,V3,98,971,980,297,2,0.9042369320803438,0.0957630679196561
898,Phi-4__V3__I099,Phi-4,V3,99,981,990,298,2,0.9317103641497182,0.0682896358502818
899,Phi-4__V3__I100,Phi-4,V3,100,991,1000,299,2,0.9011129984378584,0.0988870015621414
900,GPT-5.6 Terra__V1__I001,GPT-5.6 Terra,V1,1,1,10,0,3,0.8251642010674054,0.1748357989325946
901,GPT-5.6 Terra__V1__I002,GPT-5.6 Terra,V1,2,11,20,1,3,0.8542343191248513,0.1457656808751487
902,GPT-5.6 Terra__V1__I003,GPT-5.6 Terra,V1,3,21,30,2,3,0.870833822381024,0.1291661776189759
903,GPT-5.6 Terra__V1__I004,GPT-5.6 Terra,V1,4,31,40,3,3,0.8646369179179153,0.1353630820820847
904,GPT-5.6 Terra__V1__I005,GPT-5.6 Terra,V1,5,41,50,4,3,0.8838303962730781,0.1161696037269218
905,GPT-5.6 Terra__V1__I006,GPT-5.6 Terra,V1,6,51,60,5,3,0.9221971999022474,0.0778028000977526
906,GPT-5.6 Terra__V1__I007,GPT-5.6 Terra,V1,7,61,70,6,3,0.920558628580884,0.079441371419116
907,GPT-5.6 Terra__V1__I008,GPT-5.6 Terra,V1,8,71,80,7,3,0.9343942075932156,0.0656057924067843
908,GPT-5.6 Terra__V1__I009,GPT-5.6 Terra,V1,9,81,90,8,3,0.946485660042616,0.0535143399573838
909,GPT-5.6 Terra__V1__I010,GPT-5.6 Terra,V1,10,91,100,9,3,0.9484976718267472,0.0515023281732527
910,GPT-5.6 Terra__V1__I011,GPT-5.6 Terra,V1,11,101,110,10,3,0.9607556169679312,0.0392443830320687
911,GPT-5.6 Terra__V1__I012,GPT-5.6 Terra,V1,12,111,120,11,3,0.9158811533995984,0.0841188466004014
912,GPT-5.6 Terra__V1__I013,GPT-5.6 Terra,V1,13,121,130,12,3,0.9463186363270092,0.0536813636729908
913,GPT-5.6 Terra__V1__I014,GPT-5.6 Terra,V1,14,131,140,13,3,0.9295895206938896,0.0704104793061103
914,GPT-5.6 Terra__V1__I015,GPT-5.6 Terra,V1,15,141,150,14,3,0.9589267422439464,0.0410732577560537
915,GPT-5.6 Terra__V1__I016,GPT-5.6 Terra,V1,16,151,160,15,3,0.9536535347471136,0.0463464652528864
916,GPT-5.6 Terra__V1__I017,GPT-5.6 Terra,V1,17,161,170,16,3,0.9589222069516756,0.0410777930483242
917,GPT-5.6 Terra__V1__I018,GPT-5.6 Terra,V1,18,171,180,17,3,0.9653274091536622,0.0346725908463377
918,GPT-5.6 Terra__V1__I019,GPT-5.6 Terra,V1,19,181,190,18,3,0.9427583509898494,0.0572416490101506
919,GPT-5.6 Terra__V1__I020,GPT-5.6 Terra,V1,20,191,200,19,3,0.9687527982547448,0.0312472017452551
920,GPT-5.6 Terra__V1__I021,GPT-5.6 Terra,V1,21,201,210,20,3,0.9635160816977122,0.0364839183022878
921,GPT-5.6 Terra__V1__I022,GPT-5.6 Terra,V1,22,211,220,21,3,0.976744451924205,0.0232555480757949
922,GPT-5.6 Terra__V1__I023,GPT-5.6 Terra,V1,23,221,230,22,3,0.9438602237159937,0.0561397762840063
923,GPT-5.6 Terra__V1__I024,GPT-5.6 Terra,V1,24,231,240,23,3,0.9723288463737928,0.0276711536262073
924,GPT-5.6 Terra__V1__I025,GPT-5.6 Terra,V1,25,241,250,24,3,0.9675730737861772,0.0324269262138228
925,GPT-5.6 Terra__V1__I026,GPT-5.6 Terra,V1,26,251,260,25,3,0.9761965799404824,0.0238034200595177
926,GPT-5.6 Terra__V1__I027,GPT-5.6 Terra,V1,27,261,270,26,3,0.9781715655130024,0.0218284344869975
927,GPT-5.6 Terra__V1__I028,GPT-5.6 Terra,V1,28,271,280,27,3,0.969514646516784,0.0304853534832159
928,GPT-5.6 Terra__V1__I029,GPT-5.6 Terra,V1,29,281,290,28,3,0.9744483604432874,0.0255516395567125
929,GPT-5.6 Terra__V1__I030,GPT-5.6 Terra,V1,30,291,300,29,3,0.9720860485729572,0.0279139514270427
930,GPT-5.6 Terra__V1__I031,GPT-5.6 Terra,V1,31,301,310,30,3,0.941843012105919,0.0581569878940809
931,GPT-5.6 Terra__V1__I032,GPT-5.6 Terra,V1,32,311,320,31,3,0.979151146154344,0.0208488538456559
932,GPT-5.6 Terra__V1__I033,GPT-5.6 Terra,V1,33,321,330,32,3,0.9756133419453348,0.0243866580546653
933,GPT-5.6 Terra__V1__I034,GPT-5.6 Terra,V1,34,331,340,33,3,0.9744245601428068,0.0255754398571932
934,GPT-5.6 Terra__V1__I035,GPT-5.6 Terra,V1,35,341,350,34,3,0.97181984241909,0.0281801575809098
935,GPT-5.6 Terra__V1__I036,GPT-5.6 Terra,V1,36,351,360,35,3,0.9647433336390936,0.0352566663609064
936,GPT-5.6 Terra__V1__I037,GPT-5.6 Terra,V1,37,361,370,36,3,0.977725378300391,0.022274621699609
937,GPT-5.6 Terra__V1__I038,GPT-5.6 Terra,V1,38,371,380,37,3,0.97337342565093,0.0266265743490701
938,GPT-5.6 Terra__V1__I039,GPT-5.6 Terra,V1,39,381,390,38,3,0.9799193741367536,0.0200806258632464
939,GPT-5.6 Terra__V1__I040,GPT-5.6 Terra,V1,40,391,400,39,3,0.9766490367578397,0.0233509632421604
940,GPT-5.6 Terra__V1__I041,GPT-5.6 Terra,V1,41,401,410,40,3,0.973858778526628,0.026141221473372
941,GPT-5.6 Terra__V1__I042,GPT-5.6 Terra,V1,42,411,420,41,3,0.9726958236081928,0.0273041763918071
942,GPT-5.6 Terra__V1__I043,GPT-5.6 Terra,V1,43,421,430,42,3,0.979284027206475,0.0207159727935249
943,GPT-5.6 Terra__V1__I044,GPT-5.6 Terra,V1,44,431,440,43,3,0.9757760970289028,0.0242239029710972
944,GPT-5.6 Terra__V1__I045,GPT-5.6 Terra,V1,45,441,450,44,3,0.9793818773173206,0.0206181226826793
945,GPT-5.6 Terra__V1__I046,GPT-5.6 Terra,V1,46,451,460,45,3,0.980968411649918,0.0190315883500821
946,GPT-5.6 Terra__V1__I047,GPT-5.6 Terra,V1,47,461,470,46,3,0.9322580466308868,0.0677419533691131
947,GPT-5.6 Terra__V1__I048,GPT-5.6 Terra,V1,48,471,480,47,3,0.9794779152457894,0.0205220847542105
948,GPT-5.6 Terra__V1__I049,GPT-5.6 Terra,V1,49,481,490,48,3,0.98171248724026,0.0182875127597399
949,GPT-5.6 Terra__V1__I050,GPT-5.6 Terra,V1,50,491,500,49,3,0.9711905672004664,0.0288094327995335
950,GPT-5.6 Terra__V1__I051,GPT-5.6 Terra,V1,51,501,510,50,3,0.9759249267979744,0.0240750732020256
951,GPT-5.6 Terra__V1__I052,GPT-5.6 Terra,V1,52,511,520,51,3,0.9757241820928688,0.0242758179071311
952,GPT-5.6 Terra__V1__I053,GPT-5.6 Terra,V1,53,521,530,52,3,0.9796034720020332,0.0203965279979667
953,GPT-5.6 Terra__V1__I054,GPT-5.6 Terra,V1,54,531,540,53,3,0.9689248462602732,0.0310751537397266
954,GPT-5.6 Terra__V1__I055,GPT-5.6 Terra,V1,55,541,550,54,3,0.9753669296959456,0.0246330703040542
955,GPT-5.6 Terra__V1__I056,GPT-5.6 Terra,V1,56,551,560,55,3,0.9749839623080442,0.0250160376919558
956,GPT-5.6 Terra__V1__I057,GPT-5.6 Terra,V1,57,561,570,56,3,0.9525505062627896,0.0474494937372105
957,GPT-5.6 Terra__V1__I058,GPT-5.6 Terra,V1,58,571,580,57,3,0.9807340186729308,0.0192659813270691
958,GPT-5.6 Terra__V1__I059,GPT-5.6 Terra,V1,59,581,590,58,3,0.9655681996831924,0.0344318003168077
959,GPT-5.6 Terra__V1__I060,GPT-5.6 Terra,V1,60,591,600,59,3,0.9667162103573744,0.0332837896426254
960,GPT-5.6 Terra__V1__I061,GPT-5.6 Terra,V1,61,601,610,60,3,0.9780387152128068,0.0219612847871932
961,GPT-5.6 Terra__V1__I062,GPT-5.6 Terra,V1,62,611,620,61,3,0.9663457599772056,0.0336542400227943
962,GPT-5.6 Terra__V1__I063,GPT-5.6 Terra,V1,63,621,630,62,3,0.9690185200453516,0.0309814799546483
963,GPT-5.6 Terra__V1__I064,GPT-5.6 Terra,V1,64,631,640,63,3,0.977036338117926,0.0229636618820739
964,GPT-5.6 Terra__V1__I065,GPT-5.6 Terra,V1,65,641,650,64,3,0.9758309449923256,0.0241690550076745
965,GPT-5.6 Terra__V1__I066,GPT-5.6 Terra,V1,66,651,660,65,3,0.980930090378054,0.0190699096219459
966,GPT-5.6 Terra__V1__I067,GPT-5.6 Terra,V1,67,661,670,66,3,0.9633217616518476,0.0366782383481524
967,GPT-5.6 Terra__V1__I068,GPT-5.6 Terra,V1,68,671,680,67,3,0.955610655286074,0.044389344713926
968,GPT-5.6 Terra__V1__I069,GPT-5.6 Terra,V1,69,681,690,68,3,0.9745455952991298,0.0254544047008702
969,GPT-5.6 Terra__V1__I070,GPT-5.6 Terra,V1,70,691,700,69,3,0.977142138953601,0.0228578610463989
970,GPT-5.6 Terra__V1__I071,GPT-5.6 Terra,V1,71,701,710,70,3,0.95358317844881,0.0464168215511899
971,GPT-5.6 Terra__V1__I072,GPT-5.6 Terra,V1,72,711,720,71,3,0.978559166918345,0.021440833081655
972,GPT-5.6 Terra__V1__I073,GPT-5.6 Terra,V1,73,721,730,72,3,0.9647124315293988,0.0352875684706013
973,GPT-5.6 Terra__V1__I074,GPT-5.6 Terra,V1,74,731,740,73,3,0.9724569409371896,0.0275430590628102
974,GPT-5.6 Terra__V1__I075,GPT-5.6 Terra,V1,75,741,750,74,3,0.964904054756758,0.035095945243242
975,GPT-5.6 Terra__V1__I076,GPT-5.6 Terra,V1,76,751,760,75,3,0.9658468522533667,0.0341531477466332
976,GPT-5.6 Terra__V1__I077,GPT-5.6 Terra,V1,77,761,770,76,3,0.9703488321864112,0.0296511678135886
